reporter_area_code,partner_area_code,item_code,element_code,year_code,value,flag,note
210,106,15,5622,2015,31.0,A,
210,106,15,5622,2016,70.0,A,
210,106,15,5622,2017,183.0,A,
210,106,15,5622,2018,33.0,A,
210,106,15,5622,2019,34.0,A,
210,106,15,5622,2020,45.0,A,
210,106,15,5622,2021,2510.0,A,
210,106,15,5622,2022,459.0,A,
210,106,15,5622,2023,1522.0,A,
210,106,15,5910,2001,21897.0,A,
210,106,15,5910,2002,13500.0,A,
210,106,15,5910,2004,84697.0,A,
210,106,15,5910,2005,1250.0,A,
210,106,15,5910,2006,6075.0,A,
210,106,15,5910,2007,1869.0,A,
210,106,15,5910,2008,0.0,A,
230,215,15,5910,2010,58709.0,A,
230,215,15,5910,2012,55604.0,A,
230,215,15,5910,2013,10000.0,A,
230,215,15,5910,2014,7000.0,A,
230,215,15,5910,2015,30800.0,A,
230,215,15,5910,2017,415.46,A,
230,215,15,5910,2018,40000.01,A,
230,215,15,5910,2019,53738.99,A,
230,215,15,5910,2020,46620.17,A,
230,215,15,5910,2021,157513.86,A,
230,215,15,5910,2022,49251.0,A,
230,215,15,5922,2005,4267.0,A,
230,215,15,5922,2010,11644.0,A,
230,215,15,5922,2012,16993.0,A,
230,215,15,5922,2013,2319.0,A,
230,215,15,5922,2014,1405.0,A,
230,215,15,5922,2015,6009.0,A,
230,215,15,5922,2017,80.0,A,
230,215,15,5922,2018,7652.0,A,
230,215,15,5922,2019,9943.0,A,
230,215,15,5922,2020,8204.0,A,
230,215,15,5922,2021,38742.0,A,
230,215,15,5922,2022,15643.0,A,
106,250,15,5610,2007,5290.0,A,
106,250,15,5622,2007,1388.0,A,
27,225,15,5610,2023,0.01,A,
225,185,15,5622,2018,153289.0,A,
225,185,15,5622,2019,171747.0,A,
225,185,15,5622,2020,175063.0,A,
225,185,15,5622,2021,83634.0,A,
225,185,15,5622,2022,96552.0,A,
225,185,15,5622,2023,215661.0,A,
225,185,15,5910,2019,493.24,A,
225,185,15,5910,2020,14518.1,A,
225,185,15,5910,2021,45724.0,A,
225,185,15,5910,2022,20520.0,A,
225,185,15,5910,2023,30132.24,I,
225,185,15,5922,2019,1524.0,A,
225,185,15,5922,2020,11846.0,A,
225,185,15,5922,2021,18216.0,A,
225,185,15,5922,2022,6964.0,A,
225,185,15,5922,2023,10837.0,A,
229,178,15,5910,2000,240.0,A,
229,178,15,5910,2001,950.0,A,
229,178,15,5910,2003,15600.0,A,
229,178,15,5922,2000,24.0,A,
229,178,15,5922,2001,1042.0,A,
229,178,15,5922,2003,2787.0,A,
33,91,15,5910,2004,5570.0,A,
33,91,15,5910,2005,17070.0,A,
33,91,15,5910,2006,30998.0,A,
33,91,15,5910,2007,43443.0,A,
33,91,15,5910,2008,15999.0,A,
33,91,15,5910,2009,49956.0,A,
33,91,15,5910,2010,47153.0,A,
33,91,15,5910,2011,48265.0,A,
33,91,15,5910,2012,30768.0,A,
33,91,15,5910,2013,23306.0,A,
33,91,15,5910,2014,13601.0,A,
33,91,15,5910,2015,23104.0,A,
33,91,15,5910,2016,38178.0,A,
33,91,15,5910,2017,19136.25,A,
33,91,15,5910,2021,8625.0,A,
33,91,15,5910,2022,17298.0,A,
33,91,15,5910,2023,5300.0,A,
33,91,15,5922,2004,1035.0,A,
33,91,15,5922,2005,2692.0,A,
33,91,15,5922,2006,5624.0,A,
33,91,15,5922,2007,10477.0,A,
33,91,15,5922,2008,5522.0,A,
33,91,15,5922,2009,12740.0,A,
33,91,15,5922,2010,11848.0,A,
33,91,15,5922,2011,16649.0,A,
33,91,15,5922,2012,10486.0,A,
33,91,15,5922,2013,7625.0,A,
33,91,15,5922,2014,3760.0,A,
33,91,15,5922,2015,5789.0,A,
33,91,15,5922,2016,8492.0,A,
33,91,15,5922,2017,4522.0,A,
33,91,15,5922,2021,3530.0,A,
33,91,15,5922,2022,7081.0,A,
33,91,15,5922,2023,1881.0,A,
230,229,15,5610,2003,1136.0,A,
230,229,15,5610,2004,230.0,A,
230,229,15,5610,2021,0.07,A,
230,229,15,5622,2003,192.0,A,
230,229,15,5622,2004,40.0,A,
230,229,15,5622,2021,0.0,A,
230,229,15,5910,2002,17536.0,A,
230,229,15,5910,2003,69.0,A,
230,229,15,5910,2004,5037.0,A,
230,229,15,5910,2005,24906.0,A,
230,229,15,5910,2006,323857.0,A,
230,229,15,5910,2007,137296.0,A,
230,229,15,5910,2008,41066.0,A,
230,229,15,5910,2009,83529.0,A,
230,229,15,5910,2010,10313.0,A,
230,229,15,5910,2011,12181.0,A,
230,229,15,5910,2012,9777.0,A,
230,229,15,5910,2013,19610.0,A,
230,229,15,5910,2014,43708.51,A,
230,229,15,5910,2015,31538.15,A,
230,229,15,5910,2016,38074.93,A,
230,229,15,5910,2017,45785.0,A,
230,229,15,5910,2018,40866.2,A,
230,229,15,5910,2019,30476.81,A,
230,229,15,5910,2020,29021.54,A,
230,229,15,5910,2021,23050.72,A,
230,229,15,5910,2022,3733.39,A,
230,229,15,5910,2023,10706.59,A,
230,229,15,5922,2002,1433.0,A,
230,229,15,5922,2003,7.0,A,
230,229,15,5922,2004,616.0,A,
230,229,15,5922,2005,3210.0,A,
230,229,15,5922,2006,44432.0,A,
230,229,15,5922,2007,25651.0,A,
230,229,15,5922,2008,9954.0,A,
230,229,15,5922,2009,12308.0,A,
230,229,15,5922,2010,1686.0,A,
230,229,15,5922,2011,3267.0,A,
230,229,15,5922,2012,2441.0,A,
230,229,15,5922,2013,4736.0,A,
230,229,15,5922,2014,10158.0,A,
230,229,15,5922,2015,6896.0,A,
230,229,15,5922,2016,6582.0,A,
230,229,15,5922,2017,8633.0,A,
230,229,15,5922,2018,7758.0,A,
230,229,15,5922,2019,6847.0,A,
230,229,15,5922,2020,7173.0,A,
230,229,15,5922,2021,6186.0,A,
230,229,15,5922,2022,1158.0,A,
230,229,15,5922,2023,1553.0,A,
231,214,15,5610,2001,1.0,A,
231,214,15,5610,2012,2.0,A,
231,214,15,5610,2013,8.0,A,
231,214,15,5610,2014,7.98,A,
231,214,15,5610,2015,15.89,A,
231,214,15,5610,2016,13.2,A,
231,214,15,5610,2018,6.0,A,
231,214,15,5610,2019,5.83,A,
231,214,15,5610,2021,1.2,A,
231,214,15,5622,2001,3.0,A,
231,214,15,5622,2012,4.0,A,
231,214,15,5622,2013,19.0,A,
231,214,15,5622,2014,12.0,A,
231,214,15,5622,2015,25.0,A,
231,214,15,5622,2016,20.0,A,
231,214,15,5622,2018,11.0,A,
231,214,15,5622,2019,9.0,A,
231,214,15,5622,2021,3.0,A,
231,214,15,5910,2000,960978.0,X,
231,214,15,5910,2001,1062026.0,A,
231,214,15,5910,2002,973389.0,X,
231,214,15,5910,2003,830440.0,A,
231,214,15,5910,2004,1082002.0,X,
231,214,15,5910,2005,970199.0,X,
231,214,15,5910,2006,794565.0,X,
231,214,15,5910,2007,1291849.0,X,
231,214,15,5910,2008,752714.0,X,
231,214,15,5910,2009,861826.0,X,
231,214,15,5910,2010,819693.0,X,
231,214,15,5910,2011,964264.0,X,
231,214,15,5910,2012,996982.0,A,
231,214,15,5910,2013,1056084.0,X,
231,214,15,5910,2014,1044615.55,A,
231,214,15,5910,2015,1048791.02,A,
231,214,15,5910,2016,1098936.88,A,
231,214,15,5910,2017,1109321.04,A,
231,214,15,5910,2018,988092.78,A,
173,112,15,5610,2017,0.39,A,
231,214,15,5910,2019,1284727.99,A,
173,112,15,5622,2017,1.0,A,
231,214,15,5910,2020,1177416.48,A,
173,112,15,5910,2005,58728.0,A,
231,214,15,5910,2021,951269.0,A,
173,112,15,5910,2015,52494.8,A,
231,214,15,5910,2022,881881.59,A,
173,112,15,5922,2005,6908.0,A,
231,214,15,5910,2023,993247.37,A,
173,112,15,5922,2015,11044.0,A,
231,214,15,5922,2000,143662.0,A,
231,214,15,5922,2001,160742.0,A,
231,214,15,5922,2002,159184.0,A,
231,214,15,5922,2003,136371.0,A,
231,214,15,5922,2004,188997.0,A,
231,214,15,5922,2005,172430.0,A,
231,214,15,5922,2006,160260.0,A,
231,214,15,5922,2007,327015.0,A,
231,214,15,5922,2008,326884.0,A,
231,214,15,5922,2009,240651.0,A,
231,214,15,5922,2010,230526.0,A,
231,214,15,5922,2011,398321.0,A,
231,214,15,5922,2012,357072.0,A,
231,214,15,5922,2013,371991.0,A,
231,214,15,5922,2014,348746.0,A,
231,214,15,5922,2015,282737.0,A,
231,214,15,5922,2016,257345.0,A,
231,214,15,5922,2017,298746.0,A,
231,214,15,5922,2018,268481.0,A,
231,214,15,5922,2019,328989.0,A,
231,214,15,5922,2020,312640.0,A,
231,214,15,5922,2021,303919.0,A,
231,214,15,5922,2022,379294.0,A,
231,214,15,5922,2023,352536.0,A,
202,126,15,5610,2010,4067.0,A,
202,126,15,5610,2011,9000.0,A,
202,126,15,5610,2013,40699.0,A,
202,126,15,5610,2014,15000.0,A,
202,126,15,5610,2015,62000.0,A,
84,143,15,5610,2022,0.0,A,
202,126,15,5610,2016,125718.45,A,
84,143,15,5622,2022,0.0,A,
202,126,15,5610,2017,94960.32,A,
202,126,15,5610,2018,114450.4,A,
84,143,15,5910,2009,23938.0,A,
202,126,15,5610,2019,277307.41,A,
202,126,15,5610,2020,282377.5,A,
84,143,15,5922,2009,8031.0,A,
202,126,15,5610,2021,409861.7,A,
202,126,15,5610,2022,109243.25,A,
202,126,15,5610,2023,395446.43,A,
202,126,15,5622,2010,818.0,A,
202,126,15,5622,2011,2683.0,A,
202,126,15,5622,2013,11736.0,A,
202,126,15,5622,2014,3575.0,A,
202,126,15,5622,2015,12857.0,A,
202,126,15,5622,2016,25634.0,A,
202,126,15,5622,2017,17218.0,A,
202,126,15,5622,2018,22244.0,A,
202,126,15,5622,2019,57584.0,A,
202,126,15,5622,2020,59896.0,A,
27,225,15,5622,2023,0.0,A,
27,225,15,5910,2012,51653.0,A,
27,225,15,5910,2013,25707.0,A,
27,225,15,5910,2015,41153.0,A,
27,225,15,5910,2020,214.79,A,
27,225,15,5910,2023,44000.0,A,
27,225,15,5922,2012,17194.0,A,
27,225,15,5922,2013,8555.0,A,
27,225,15,5922,2015,9530.0,A,
27,225,15,5922,2020,64.0,A,
27,225,15,5922,2023,11203.0,A,
183,199,15,5922,2011,509.0,A,
183,199,15,5922,2012,775.0,A,
183,199,15,5922,2013,27.0,A,
183,199,15,5922,2014,337.0,A,
183,199,15,5922,2016,8.0,A,
183,199,15,5922,2017,305.0,A,
183,199,15,5922,2018,14.0,A,
183,199,15,5922,2019,30.0,A,
183,199,15,5922,2020,20.0,A,
183,199,15,5922,2021,1990.0,A,
183,199,15,5922,2022,246.0,A,
183,199,15,5922,2023,47.0,A,
126,231,15,5610,2003,2182.0,A,
126,231,15,5610,2011,0.0,A,
126,231,15,5622,2003,195.0,A,
126,231,15,5622,2011,1.0,A,
126,231,15,5910,2008,1.0,A,
126,231,15,5922,2008,1.0,A,
117,203,15,5610,2012,0.0,A,
117,203,15,5622,2012,0.0,A,
198,222,15,5910,2022,0.01,A,
210,106,15,5910,2010,0.0,A,
210,106,15,5910,2011,108.0,A,
210,106,15,5910,2013,0.0,A,
210,106,15,5910,2014,0.1,A,
210,106,15,5910,2015,2.91,A,
210,106,15,5910,2016,0.39,A,
210,106,15,5910,2017,10046.57,A,
210,106,15,5910,2019,0.01,A,
210,106,15,5910,2021,0.01,A,
210,106,15,5910,2022,2.17,A,
210,106,15,5910,2023,1.27,A,
210,106,15,5922,2001,2549.0,A,
210,106,15,5922,2002,1704.0,A,
210,106,15,5922,2003,24090.0,A,
210,106,15,5922,2004,13524.0,A,
210,106,15,5922,2005,230.0,A,
210,106,15,5922,2006,973.0,A,
210,106,15,5922,2007,381.0,A,
210,106,15,5922,2008,0.0,A,
210,106,15,5922,2010,0.0,A,
210,106,15,5922,2011,36.0,A,
210,106,15,5922,2013,0.0,A,
210,106,15,5922,2014,2.0,A,
210,106,15,5922,2015,1.0,A,
210,106,15,5922,2016,0.0,A,
210,106,15,5922,2017,1783.0,A,
210,106,15,5922,2019,0.0,A,
210,106,15,5922,2021,0.0,A,
210,106,15,5922,2022,5.0,A,
210,106,15,5922,2023,1.0,A,
131,156,15,5610,2002,0.0,A,
131,156,15,5610,2004,29.0,A,
131,156,15,5610,2005,40.0,A,
131,156,15,5622,2002,2.0,A,
131,156,15,5622,2004,8.0,A,
131,156,15,5622,2005,14.0,A,
131,156,15,5910,2023,0.61,A,
131,156,15,5922,2023,2.0,A,
11,104,15,5610,2006,2.0,A,
11,104,15,5610,2018,24.01,A,
11,104,15,5610,2022,0.18,A,
11,104,15,5622,2006,0.0,A,
11,104,15,5622,2018,14.0,A,
11,104,15,5622,2022,1.0,A,
11,104,15,5910,2001,2854.0,A,
11,104,15,5910,2002,3057.0,A,
11,104,15,5910,2003,68.0,A,
11,104,15,5910,2007,3115.0,A,
11,104,15,5910,2009,24.0,A,
11,104,15,5910,2010,280.0,A,
11,104,15,5910,2011,0.0,A,
11,104,15,5910,2013,149.0,A,
11,104,15,5910,2014,124.2,A,
11,104,15,5910,2020,22.8,A,
11,104,15,5910,2021,1.87,A,
11,104,15,5922,2001,363.0,A,
11,104,15,5922,2002,409.0,A,
11,104,15,5922,2003,12.0,A,
11,104,15,5922,2007,783.0,A,
11,104,15,5922,2009,19.0,A,
11,104,15,5922,2010,81.0,A,
11,104,15,5922,2011,1.0,A,
11,104,15,5922,2013,111.0,A,
11,104,15,5922,2014,39.0,A,
11,104,15,5922,2020,12.0,A,
11,104,15,5922,2021,2.0,A,
255,90,15,5610,2018,0.17,A,
255,90,15,5610,2019,0.77,A,
255,90,15,5610,2020,0.02,A,
255,90,15,5622,2017,0.0,A,
255,90,15,5622,2018,0.0,A,
255,90,15,5622,2019,1.0,A,
255,90,15,5622,2020,0.0,A,
255,90,15,5910,2021,0.08,A,
255,90,15,5922,2021,0.0,A,
183,199,15,5610,2018,39.35,A,
97,179,15,5910,2017,0.0,A,
97,179,15,5922,2017,0.0,A,
202,256,15,5910,2013,0.0,A,
202,256,15,5922,2013,0.0,A,
104,223,15,5610,2021,1.21,A,
104,223,15,5610,2023,2.64,A,
104,223,15,5622,2021,2.0,A,
104,223,15,5622,2023,9.0,A,
183,199,15,5610,2003,252.0,A,
183,199,15,5610,2004,867.0,A,
183,199,15,5610,2006,5.0,A,
183,199,15,5610,2007,7002.0,A,
183,199,15,5610,2008,10572.0,A,
183,199,15,5610,2009,5144.0,A,
183,199,15,5610,2010,33242.0,A,
183,199,15,5610,2011,4002.0,A,
183,199,15,5610,2012,1017.0,A,
183,199,15,5610,2014,4866.9,A,
183,199,15,5610,2015,10817.3,A,
183,199,15,5610,2016,153038.6,A,
183,199,15,5610,2017,9508.64,A,
183,199,15,5610,2019,1678.33,A,
183,199,15,5610,2020,20180.94,A,
183,199,15,5610,2021,18307.47,A,
183,199,15,5610,2022,2663.57,A,
183,199,15,5610,2023,978.38,A,
183,199,15,5622,2003,56.0,A,
183,199,15,5622,2004,173.0,A,
183,199,15,5622,2006,3.0,A,
183,199,15,5622,2007,1871.0,A,
183,199,15,5622,2008,3957.0,A,
183,199,15,5622,2009,763.0,A,
183,199,15,5622,2010,5492.0,A,
183,199,15,5622,2011,1541.0,A,
183,199,15,5622,2012,250.0,A,
211,102,15,5610,2021,0.2,A,
183,199,15,5622,2014,1260.0,A,
211,102,15,5622,2021,0.0,A,
183,199,15,5622,2015,2264.0,A,
211,102,15,5910,2013,0.0,A,
183,199,15,5622,2016,25554.0,A,
211,102,15,5922,2013,0.0,A,
183,199,15,5622,2017,1883.0,A,
183,199,15,5622,2018,95.0,A,
183,199,15,5622,2019,513.0,A,
183,199,15,5622,2020,4602.0,A,
183,199,15,5622,2021,4728.0,A,
183,199,15,5622,2022,1019.0,A,
183,199,15,5622,2023,368.0,A,
183,199,15,5910,2008,1911.0,A,
183,199,15,5910,2009,97.0,A,
183,199,15,5910,2011,2206.0,A,
183,199,15,5910,2012,3443.0,A,
183,199,15,5910,2013,95.0,A,
183,199,15,5910,2014,1640.6,A,
183,199,15,5910,2016,24.88,A,
183,199,15,5910,2017,1733.24,A,
183,199,15,5910,2018,67.68,A,
183,199,15,5910,2019,100.3,A,
183,199,15,5910,2020,48.35,A,
183,199,15,5910,2021,7612.81,A,
183,199,15,5910,2022,1010.74,A,
183,199,15,5910,2023,194.81,A,
183,199,15,5922,2008,619.0,A,
183,199,15,5922,2009,191.0,A,
229,63,15,5610,2012,55580.0,A,
229,63,15,5610,2013,70764.0,A,
229,63,15,5610,2015,19787.8,A,
229,63,15,5610,2016,76274.75,A,
229,63,15,5610,2017,34076.72,A,
229,63,15,5610,2018,34133.78,A,
229,63,15,5610,2020,49005.7,A,
229,63,15,5610,2021,113663.99,A,
229,63,15,5610,2022,5839.16,A,
229,63,15,5610,2023,3523.84,A,
229,63,15,5622,2012,18822.0,A,
229,63,15,5622,2013,20882.0,A,
229,63,15,5622,2015,3668.0,A,
229,63,15,5622,2016,12241.0,A,
229,63,15,5622,2017,5999.0,A,
229,63,15,5622,2018,6745.0,A,
229,63,15,5622,2020,10116.0,A,
229,63,15,5622,2021,33050.0,A,
229,63,15,5622,2022,2953.0,A,
229,63,15,5622,2023,1626.0,A,
229,63,15,5910,2008,2949.0,A,
229,63,15,5910,2016,0.03,A,
229,63,15,5910,2018,0.0,A,
229,63,15,5910,2022,0.04,A,
229,63,15,5922,2008,821.0,A,
229,63,15,5922,2016,0.0,A,
229,63,15,5922,2018,0.0,A,
229,63,15,5922,2022,10.0,A,
173,108,15,5610,2002,1551.0,A,
173,108,15,5610,2003,1000.0,A,
173,108,15,5610,2004,1990.0,A,
173,108,15,5610,2005,19320.0,A,
173,108,15,5610,2006,16292.0,A,
173,108,15,5610,2007,36089.0,A,
173,108,15,5610,2008,16999.0,A,
173,108,15,5610,2009,18856.0,A,
173,108,15,5610,2010,19758.0,A,
21,159,15,5910,2006,22000.0,A,
173,108,15,5610,2011,2630.0,A,
21,159,15,5910,2011,35020.0,A,
173,108,15,5610,2012,12865.0,A,
21,159,15,5910,2012,80377.0,A,
173,108,15,5610,2013,5500.0,A,
21,159,15,5910,2018,498.92,A,
173,108,15,5610,2014,15745.0,A,
21,159,15,5910,2023,109500.0,A,
173,108,15,5610,2015,9600.0,A,
21,159,15,5922,2006,2572.0,A,
173,108,15,5610,2016,14205.22,A,
21,159,15,5922,2011,11167.0,A,
173,108,15,5610,2017,3709.07,A,
21,159,15,5922,2012,21508.0,A,
173,108,15,5610,2018,5551.55,A,
21,159,15,5922,2018,379.0,A,
173,108,15,5610,2019,3647.3,A,
21,159,15,5922,2023,34969.0,A,
173,108,15,5610,2020,3770.99,A,
173,108,15,5610,2021,1014.4,A,
173,108,15,5610,2022,12913.9,A,
173,108,15,5610,2023,9174.34,A,
173,108,15,5622,2002,334.0,A,
173,108,15,5622,2003,192.0,A,
173,108,15,5622,2004,417.0,A,
173,108,15,5622,2005,4282.0,A,
198,222,15,5910,2023,28500.0,A,
198,222,15,5922,2021,1785.0,A,
198,222,15,5922,2022,0.0,A,
255,93,15,5910,2002,43997.0,A,
255,93,15,5922,2002,5284.0,A,
198,222,15,5922,2023,13435.0,A,
255,93,15,5910,2018,140.58,A,
255,93,15,5922,2018,37.0,A,
104,230,15,5610,2021,11.0,A,
104,230,15,5610,2023,16691.22,A,
104,230,15,5622,2021,9.0,A,
104,230,15,5622,2023,4169.0,A,
67,230,15,5610,2002,3005.0,A,
67,230,15,5622,2002,316.0,A,
67,230,15,5910,2004,1425.0,A,
67,230,15,5910,2015,0.31,A,
67,230,15,5910,2016,0.11,A,
67,230,15,5910,2017,0.12,A,
67,230,15,5910,2018,0.01,A,
67,230,15,5910,2023,12.8,A,
67,230,15,5922,2004,272.0,A,
67,230,15,5922,2015,0.0,A,
67,230,15,5922,2016,0.0,A,
67,230,15,5922,2017,0.0,A,
67,230,15,5922,2018,0.0,A,
67,230,15,5922,2023,8.0,A,
126,237,15,5910,2011,1532.0,A,
126,237,15,5910,2016,54900.05,A,
126,237,15,5910,2021,71143.35,A,
126,237,15,5922,2011,454.0,A,
126,237,15,5922,2016,8308.0,A,
126,237,15,5922,2021,18382.0,A,
110,200,15,5910,2000,7.0,A,
110,200,15,5910,2008,10.0,A,
110,200,15,5922,2000,7.0,A,
110,200,15,5922,2008,7.0,A,
10,143,15,5910,2001,51850.0,A,
10,143,15,5910,2002,193688.0,A,
10,143,15,5910,2004,79718.0,A,
10,143,15,5910,2005,66000.0,A,
10,143,15,5910,2010,44300.0,A,
10,143,15,5910,2017,74422.15,A,
126,249,15,5910,2008,23503.0,A,
126,249,15,5910,2016,53649.81,A,
126,249,15,5922,2008,5313.0,A,
10,143,15,5922,2001,7887.0,X,
126,249,15,5922,2016,9558.0,A,
10,143,15,5922,2002,29646.0,A,
10,143,15,5922,2004,13658.0,X,
10,143,15,5922,2005,11814.0,X,
10,143,15,5922,2010,10610.0,A,
10,143,15,5922,2017,17252.0,A,
126,251,15,5910,2023,4219.44,A,
126,251,15,5922,2023,1415.0,A,
33,95,15,5910,2000,1454.0,A,
33,95,15,5922,2000,221.0,A,
126,181,15,5910,2016,5250.0,A,
126,181,15,5910,2023,4890.0,A,
126,181,15,5922,2016,921.0,A,
126,181,15,5922,2023,1414.0,A,
223,106,15,5610,2000,4692.0,A,
202,126,15,5622,2021,108864.0,A,
202,126,15,5622,2022,38566.0,A,
202,126,15,5622,2023,118416.0,A,
198,211,15,5610,2002,0.0,A,
198,211,15,5610,2019,1.45,A,
198,211,15,5610,2020,0.6,A,
198,211,15,5610,2021,1.2,A,
198,211,15,5622,2002,0.0,A,
198,211,15,5622,2019,3.0,A,
198,211,15,5622,2020,1.0,A,
198,211,15,5622,2021,2.0,A,
198,211,15,5910,2000,2246.0,A,
198,211,15,5922,2000,166.0,A,
33,93,15,5910,2000,16596.0,A,
33,93,15,5910,2001,14360.0,X,
33,93,15,5910,2002,30602.0,A,
33,93,15,5910,2006,12006.0,A,
33,93,15,5910,2008,17027.0,A,
33,93,15,5910,2009,16080.0,A,
33,93,15,5910,2014,0.21,A,
33,93,15,5910,2015,11891.0,A,
33,93,15,5910,2016,56746.0,A,
33,93,15,5910,2017,86232.94,A,
33,93,15,5910,2018,69003.0,A,
33,93,15,5910,2019,58005.0,A,
33,93,15,5910,2020,111051.0,A,
33,93,15,5910,2021,51451.0,A,
33,93,15,5910,2022,73916.0,A,
33,93,15,5910,2023,195026.0,A,
33,93,15,5922,2000,2104.0,A,
33,93,15,5922,2001,1945.0,A,
33,93,15,5922,2002,5091.0,A,
33,93,15,5922,2006,2121.0,A,
33,93,15,5922,2008,5633.0,A,
33,93,15,5922,2009,4321.0,A,
67,223,15,5610,2020,0.06,A,
33,93,15,5922,2014,0.0,A,
67,223,15,5610,2023,0.07,A,
33,93,15,5922,2015,2931.0,A,
67,223,15,5622,2020,0.0,A,
33,93,15,5922,2016,15745.0,A,
67,223,15,5622,2023,0.0,A,
33,93,15,5922,2017,20378.0,A,
33,93,15,5922,2018,17444.0,A,
33,93,15,5922,2019,14397.0,A,
33,93,15,5922,2020,28158.0,A,
33,93,15,5922,2021,16471.0,A,
33,93,15,5922,2022,37544.0,A,
33,93,15,5922,2023,65704.0,A,
10,141,15,5910,2005,650.0,A,
10,141,15,5922,2005,104.0,A,
173,114,15,5910,2006,11127.0,A,
173,114,15,5910,2009,51219.0,A,
173,114,15,5910,2013,28000.0,A,
173,114,15,5910,2014,70800.0,A,
173,114,15,5910,2015,201263.9,A,
173,114,15,5910,2016,102109.53,A,
173,114,15,5910,2017,137769.17,A,
173,114,15,5910,2018,42599.96,A,
173,114,15,5910,2019,131372.75,A,
173,114,15,5910,2020,102460.5,A,
173,114,15,5910,2022,105057.0,A,
173,114,15,5922,2006,1527.0,A,
173,114,15,5922,2009,10559.0,A,
173,114,15,5922,2013,7650.0,A,
173,114,15,5922,2014,16893.0,A,
173,114,15,5922,2015,46465.0,A,
173,114,15,5922,2016,18186.0,A,
173,114,15,5922,2017,27732.0,A,
173,114,15,5922,2018,8906.0,A,
173,114,15,5922,2019,26830.0,A,
173,114,15,5922,2020,23126.0,A,
173,114,15,5922,2022,41392.0,A,
121,229,15,5610,2001,1.0,A,
121,229,15,5610,2005,8023.0,A,
121,229,15,5610,2006,5470.0,A,
121,229,15,5610,2016,0.02,A,
121,229,15,5622,2001,0.0,A,
121,229,15,5622,2005,1448.0,A,
121,229,15,5622,2006,1013.0,A,
121,229,15,5622,2016,0.0,A,
121,229,15,5910,2000,0.0,A,
121,229,15,5910,2002,1.0,A,
121,229,15,5910,2003,0.0,A,
121,229,15,5910,2005,2.0,A,
121,229,15,5910,2006,5.0,A,
121,229,15,5910,2007,4.0,A,
121,229,15,5910,2009,2.0,A,
121,229,15,5910,2010,1.0,A,
121,229,15,5910,2013,0.0,A,
121,229,15,5910,2016,1.19,A,
121,229,15,5910,2017,1.2,A,
121,229,15,5910,2018,6.12,A,
121,229,15,5910,2019,10.99,A,
121,229,15,5910,2020,1.19,A,
121,229,15,5910,2023,34.39,A,
121,229,15,5922,2000,0.0,A,
121,229,15,5922,2002,1.0,A,
121,229,15,5922,2003,0.0,A,
121,229,15,5922,2005,2.0,A,
121,229,15,5922,2006,6.0,A,
121,229,15,5922,2007,5.0,A,
121,229,15,5922,2009,3.0,A,
121,229,15,5922,2010,3.0,A,
121,229,15,5922,2013,0.0,A,
121,229,15,5922,2016,2.0,A,
121,229,15,5922,2017,5.0,A,
121,229,15,5922,2018,5.0,A,
121,229,15,5922,2019,11.0,A,
121,229,15,5922,2020,1.0,A,
121,229,15,5922,2023,8.0,A,
10,144,15,5910,2013,173815.0,A,
10,144,15,5910,2001,30855.0,A,
10,144,15,5910,2002,48425.0,A,
10,144,15,5910,2005,23161.0,A,
10,144,15,5910,2008,11000.0,A,
10,144,15,5910,2009,23263.0,A,
10,144,15,5910,2010,115355.0,A,
10,144,15,5910,2011,92775.0,A,
10,144,15,5910,2012,144862.0,A,
10,144,15,5910,2014,83593.09,A,
10,144,15,5910,2015,46050.0,A,
10,144,15,5910,2016,37050.0,A,
10,144,15,5910,2017,7765.92,A,
10,144,15,5910,2021,284279.6,A,
10,144,15,5910,2022,179559.5,A,
10,144,15,5910,2023,56100.0,A,
10,144,15,5922,2001,4640.0,X,
10,144,15,5922,2002,7412.0,A,
10,144,15,5922,2005,3775.0,X,
10,144,15,5922,2008,2970.0,X,
10,144,15,5922,2009,6012.0,A,
10,144,15,5922,2010,31268.0,A,
10,144,15,5922,2011,28691.0,A,
10,144,15,5922,2012,38463.0,A,
10,144,15,5922,2013,56220.0,A,
10,144,15,5922,2014,23917.0,A,
10,144,15,5922,2015,12571.0,A,
10,144,15,5922,2016,8818.0,A,
10,144,15,5922,2017,1800.0,A,
10,144,15,5922,2021,76955.0,A,
10,144,15,5922,2022,55943.0,A,
10,144,15,5922,2023,18357.0,A,
121,215,15,5910,2010,0.0,A,
121,215,15,5922,2010,0.0,A,
185,38,15,5910,2010,5158.0,A,
185,38,15,5910,2013,50851.0,A,
185,38,15,5910,2014,79199.19,A,
185,38,15,5910,2015,236123.41,A,
185,38,15,5910,2016,212265.91,A,
185,38,15,5910,2017,302833.0,A,
185,38,15,5910,2018,84082.71,A,
185,38,15,5910,2019,220603.3,A,
185,38,15,5910,2020,415260.0,A,
185,38,15,5910,2021,61368.0,A,
185,38,15,5922,2010,833.0,A,
185,38,15,5922,2013,12813.0,A,
185,38,15,5922,2014,18727.0,A,
185,38,15,5922,2015,43904.0,A,
185,38,15,5922,2016,35620.0,A,
185,38,15,5922,2017,55038.0,A,
185,38,15,5922,2018,15413.0,A,
185,38,15,5922,2019,46647.0,A,
185,38,15,5922,2020,88632.0,A,
185,38,15,5922,2021,14147.0,A,
